"STATIONS_ID";"MESS_DATUM";"QN_3";"FX";"FM";"QN_4";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"TMK";"UPM";"TXK";"TNK";"TGK";"eor"
433;20220124;10;"7,1";"2,7";9;"0,2";4;"0";-999;"-999";"8,2";"1028,1";"5,3";"91";"6,6";"4,2";"3,7";"eor"
433;20220125;10;"7,5";"3,8";9;"1,4";4;"0,1";-999;"-999";"7,4";"1025,3";"4";"91";"4,6";"3";"2,5";"eor"
433;20220126;10;"11";"4,7";9;"0,3";4;"0";-999;"-999";"6,7";"1021,1";"2,9";"90";"4";"1,8";"1,2";"eor"
433;20220127;10;"18,4";"6,3";9;"0,8";4;"0";-999;"-999";"7";"1009,8";"4,4";"84";"6,3";"3";"2,6";"eor"
433;20220128;10;"18,5";"7,8";9;"1,2";4;"4,9";-999;"-999";"6";"1016,8";"4,9";"69";"6,5";"3,3";"0,6";"eor"
433;20220129;10;"26";"6,8";9;"5,7";4;"0";-999;"-999";"7,8";"1009";"5,8";"84";"9,6";"2,7";"1,6";"eor"
433;20220130;10;"24,9";"10,6";9;"0";4;"0";-999;"-999";"5,7";"1007";"5,8";"62";"6,9";"4,1";"3,2";"eor"
433;20220131;10;"11,8";"3";9;"0,4";4;"0";-999;"-999";"5,5";"1001,6";"2,9";"74";"4,7";"-0,1";"-4,8";"eor"
433;20220201;10;"19,4";"6,4";9;"4,4";4;"0";-999;"-999";"6,7";"999,7";"3,4";"86";"6,5";"1,3";"0,1";"eor"
433;20220202;10;"22,4";"8,3";9;"0,1";4;"1,5";-999;"-999";"6,4";"1002,4";"4,9";"74";"6,7";"1,5";"-0,7";"eor"
433;20220203;10;"11,7";"3,7";9;"4,1";4;"0";-999;"-999";"7,7";"1009,6";"4,5";"90";"6,8";"1,4";"-0,5";"eor"
433;20220204;10;"23,7";"7,6";9;"0,8";4;"0";-999;"-999";"8,1";"1001,8";"6,6";"83";"8,2";"3,2";"2,3";"eor"
433;20220205;10;"14,2";"7,6";9;"3,5";4;"1,9";-999;"-999";"6,2";"1007,3";"4,5";"74";"6,4";"1,3";"0,3";"eor"
433;20220206;10;"18,1";"8,8";9;"8";4;"0";-999;"-999";"7,4";"993,9";"5,4";"82";"7,7";"4";"3";"eor"
433;20220207;10;"18,5";"9,1";9;"0,2";4;"1,8";-999;"-999";"6,1";"1004,1";"3,9";"76";"6,8";"2,1";"0,8";"eor"
433;20220208;10;"13,8";"6,8";9;"1,4";4;"0";-999;"-999";"8,4";"1015,8";"6,2";"87";"9,2";"2,7";"1,1";"eor"
433;20220209;10;"12,7";"6,5";9;"0";4;"0";-999;"-999";"9,4";"1016,6";"9";"82";"10";"8,4";"7,5";"eor"
433;20220210;10;"14,1";"5";9;"0,8";4;"0,1";-999;"-999";"8,3";"1012,3";"7,5";"80";"10,5";"3,1";"2,1";"eor"
433;20220211;10;"12,1";"4,8";9;"0,1";4;"2,2";-999;"-999";"6,6";"1016,6";"3,8";"81";"6,1";"0,2";"-3,6";"eor"
433;20220212;10;"11,6";"4,5";9;"0";0;"8,1";-999;"-999";"5";"1024,7";"1,1";"76";"5,4";"-2,7";"-7,6";"eor"
